Location ID,Location,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
OK-103,,54.4,115,6.1,48.3
OK-105,,54.2,118,6.3,47.9
OK-107,,56.9,116,6.2,50.7
OK-109,,55.8,116,6.1,49.7
OK-111,,57.2,118,6.5,50.7
OK-113,,54.3,118,6.3,48
OK-115,,54.4,120,6.7,47.7
OK-117,,55.2,119,6.5,48.7
OK-119,,55.2,114,6.1,49.1
OK-121,,58,113,6.2,51.8
OK-123,,57.9,117,6.3,51.6
OK-125,,56.7,116,6,50.7
OK-127,,58.9,119,7.1,51.8
OK-129,,54.2,118,6.6,47.6
OK-131,,55.2,120,6.3,48.9
OK-133,,57,117,6.1,50.9
OK-135,,57.2,119,6.5,50.7
OK-137,,57.7,113,5.7,52
OK-139,,51.1,115,6.4,44.7
OK-141,,57.4,112,5.4,52
OK-143,,56.2,119,6.8,49.4
OK-145,,56.4,117,6.3,50.1
OK-147,,54.5,118,6.6,47.9
OK-149,,54.8,113,5.7,49.1
OK-151,,51.3,107,5.1,46.2
OK-153,,52.2,113,5.9,46.3
OR-001,,38,98,2.6,35.4
OR-003,,43.7,38,-1.4,45.1
OR-005,,39.7,56,-0.8,40.5
OR-007,,41.5,38,-1.4,42.9
OR-009,,42.3,48,-1,43.3
OR-011,,44.6,54,-0.7,45.3
OR-013,,36.6,67,0.1,36.5
OR-015,,44.2,64,-0.3,44.5
OR-017,,34.6,59,-0.5,35.1
OR-019,,42.2,66,-0.3,42.5
OR-021,,41.5,63,0,41.5
OR-023,,35.9,84,1.2,34.7
OR-025,,37.2,82,1.5,35.7
OR-027,,37,71,0,37
OR-029,,40.6,63,-0.4,41
OR-031,,38.2,57,-0.5,38.7
OR-033,,41.4,65,-0.3,41.7
OR-035,,35.5,74,0.8,34.7
OR-037,,35.5,71,0.7,34.8
OR-039,,41.2,50,-0.9,42.1
OR-041,,43.6,33,-1.5,45.1
OR-043,,40.4,45,-1,41.4
OR-045,,39.7,91,1.8,37.9
OR-047,,41.2,47,-1,42.2
OR-049,,41.1,68,0.2,40.9
OR-051,,43.2,56,-0.7,43.9
OR-053,,43.6,58,-0.8,44.4
OR-055,,41.2,67,-0.2,41.4
OR-057,,41.3,51,-1,42.3
OR-059,,40.2,72,0.5,39.7
OR-061,,36.6,92,1.7,34.9
OR-063,,35.5,88,1.7,33.8
OR-065,,39.5,61,-0.3,39.8
OR-067,,42.6,54,-0.9,43.5
OR-069,,38.1,62,0,38.1
OR-071,,43.2,43,-1.2,44.4
PA-001,,46,119,6.4,39.6
PA-003,,45.9,118,7.1,38.8
PA-005,,43.8,119,7.3,36.5
PA-007,,44.6,117,6.5,38.1
PA-009,,44.8,120,6.9,37.9
PA-011,,45.1,119,6.6,38.5
PA-013,,42.8,118,6.5,36.3
PA-015,,39.1,115,6.1,33
PA-017,,45.8,119,7.1,38.7
PA-019,,43.1,117,6.6,36.5
PA-021,,41.1,117,6.3,34.8
PA-023,,40.5,116,6.4,34.1
PA-025,,40.4,117,6.3,34.1
PA-027,,41.3,114,5.4,35.9
PA-029,,46.2,119,6.6,39.6
PA-031,,42.5,119,7.9,34.6
PA-033,,41.2,118,6.7,34.5
PA-035,,40.6,113,5.2,35.4
PA-037,,41,115,5.6,35.4
PA-039,,41,118,7.6,33.4
PA-041,,45.8,117,6.4,39.4
PA-043,,45,118,6.7,38.3
PA-045,,47.7,120,6.7,41
PA-047,,40.8,120,7.8,33
PA-049,,41,119,7.8,33.2
PA-051,,45.6,119,7.2,38.4
PA-053,,41.4,121,8.2,33.2
PA-055,,45.8,118,6.4,39.4
PA-057,,45.9,122,6.9,39
PA-059,,46.5,118,7,39.5
PA-061,,44.2,117,6.4,37.8
PA-063,,42.9,118,6.7,36.2
PA-065,,41.8,119,7.8,34
PA-067,,44.1,114,5.5,38.6
PA-069,,39.8,118,7,32.8
PA-071,,46.3,119,6.9,39.4
PA-073,,43.1,116,6.5,36.6
PA-075,,45.1,119,6.9,38.2
PA-077,,44.4,119,6.9,37.5
PA-079,,40.3,117,6.6,33.7
PA-081,,40.5,115,5.8,34.7
PA-083,,39.5,119,7.6,31.9
PA-085,,42,118,7.3,34.7
PA-087,,43.3,114,5.4,37.9
PA-089,,40.1,117,6.7,33.4
PA-091,,46.4,120,6.8,39.6
PA-093,,42,114,5.3,36.7
PA-095,,43.7,119,7.1,36.6
PA-097,,42.4,115,5.5,36.9
PA-099,,44.8,117,6.1,38.7
PA-101,,48.2,121,7.2,41
PA-103,,39.5,117,6.4,33.1
PA-105,,38.6,116,6.2,32.4
PA-107,,41.7,115,6,35.7
PA-109,,43,114,5.3,37.7
PA-111,,42.5,118,7.2,35.3
PA-113,,37.8,115,6,31.8
PA-115,,38.6,115,6.2,32.4
PA-117,,38.7,115,6.3,32.4
PA-119,,42,114,5.2,36.8
PA-121,,42,119,7.9,34.1
PA-123,,40.4,120,8,32.4
PA-125,,45.9,118,7,38.9
PA-127,,38.6,116,6.3,32.3
PA-129,,45,118,6.9,38.1
PA-131,,40.1,117,6.8,33.3
PA-133,,46.5,121,7.1,39.4
RI-001,,43.4,120,6.2,37.2
RI-003,,42.6,121,6.6,36
RI-005,,43.3,121,6.3,37
RI-007,,42,118,6.2,35.8
RI-009,,43.2,123,6.9,36.3
SC-001,,59,120,6.8,52.2
SC-003,,62.7,122,8,54.7
SC-005,,63.7,123,7.7,56
SC-007,,57.7,119,6.2,51.5
SC-009,,63.8,123,8.2,55.6
SC-011,,63.8,124,8.4,55.4
SC-013,,65.1,122,7.6,57.5
SC-015,,62.6,122,6.8,55.8
SC-017,,62.2,123,7.1,55.1
SC-019,,63.3,121,6.9,56.4
SC-021,,56.8,120,6.5,50.3
SC-023,,58,119,6.4,51.6
SC-025,,58.7,121,6.7,52
SC-027,,61.2,119,6,55.2
SC-029,,63.6,122,7.4,56.2
SC-031,,60,120,6.6,53.4
SC-033,,59,116,5.3,53.7
SC-035,,63.4,123,7.4,56
SC-037,,61.4,121,7.4,54
SC-039,,58.8,119,6.1,52.7
SC-041,,60.3,117,5.8,54.5
SC-043,,60.2,113,4.8,55.4
SC-045,,56.7,120,6.4,50.3
SC-047,,59.5,121,6.8,52.7
SC-049,,63.4,121,7,56.4
SC-051,,59,113,4.5,54.5
SC-053,,64.7,122,7.5,57.2
SC-055,,59,118,6.3,52.7
SC-057,,58.1,122,6.8,51.3
SC-059,,58.4,118,6.4,52
SC-061,,59.8,117,6.2,53.6
SC-063,,61.6,123,7.8,53.8
SC-065,,60.4,120,7.1,53.3
SC-067,,59.1,112,4.5,54.6
SC-069,,59.2,119,6.2,53
SC-071,,59.5,122,6.8,52.7
SC-073,,56.2,118,5.6,50.6
SC-075,,63,123,7.6,55.4
SC-077,,56.8,121,6.5,50.3
SC-079,,60.8,119,6.6,54.2
SC-081,,60.2,120,6.9,53.3
SC-083,,57.4,120,6.6,50.8
SC-085,,60.2,116,5.6,54.6
SC-087,,57.9,118,6.3,51.6
SC-089,,60.9,117,5.7,55.2
SC-091,,57.5,122,6.7,50.8
SD-003,,37.8,106,5.9,31.9
SD-005,,35.9,103,5.3,30.6
SD-007,,39,110,6,33
SD-009,,39.8,107,6,33.8
SD-011,,33.9,105,5.1,28.8
SD-013,,31.8,91,3.9,27.9
SD-015,,39.4,113,7.1,32.3
SD-017,,37.8,108,6.5,31.3
SD-019,,36.3,101,5.2,31.1
SD-021,,33,98,4.7,28.3
SD-023,,40.1,108,6.3,33.8
SD-025,,32.9,99,4.7,28.2
SD-027,,39.2,105,5.5,33.7
SD-029,,31.8,99,4.7,27.1
SD-031,,34.5,102,5.6,28.9
SD-033,,36.7,103,4.6,32.1
SD-035,,37,95,4.5,32.5
SD-037,,30.8,94,3.9,26.9
SD-039,,32.8,104,5.3,27.5
SD-041,,35.9,105,5.9,30
SD-043,,38.7,106,5.8,32.9
SD-045,,32.6,95,4.3,28.3
SD-047,,38.6,99,4.4,34.2
SD-049,,33.8,100,4.8,29
SD-051,,33,102,5.3,27.7
SD-053,,40.2,111,6.8,33.4
SD-055,,38.3,107,6.1,32.2
SD-057,,33,101,5.1,27.9
SD-059,,35.9,104,5.9,30
SD-061,,36.7,95,4.4,32.3
SD-063,,35.4,105,6.3,29.1
SD-065,,37.5,105,6.1,31.4
SD-067,,38.6,106,5.8,32.8
SD-069,,35.8,105,6.1,29.7
SD-071,,39.1,104,5.7,33.4
SD-073,,36.2,102,5.2,31
SD-075,,38.5,103,5.6,32.9
SD-077,,34.4,102,5.1,29.3
SD-079,,35.2,103,5.1,30.1
SD-081,,33.3,97,3.8,29.5
SD-083,,37.4,99,5.1,32.3
SD-085,,39.3,109,6.7,32.6
SD-087,,37.2,106,5.7,31.5
SD-089,,31,91,3.8,27.2
SD-091,,30,92,3.2,26.8
SD-093,,37.1,102,5.3,31.8
SD-095,,39.6,106,6,33.6
SD-097,,35.6,98,4.7,30.9
SD-099,,36.5,104,5.5,31
SD-101,,35.1,106,5.3,29.8
SD-102,,39.5,107,5.6,33.9
SD-103,,37.2,105,5.3,31.9
SD-105,,35.4,108,6.4,29
SD-107,,34.2,100,5.3,28.9
SD-109,,32,98,4.6,27.4
SD-111,,36,90,4.2,31.8
SD-115,,34.6,101,5,29.6
SD-117,,37.7,103,5.8,31.9
SD-119,,36.1,104,5.8,30.3
SD-121,,39.4,109,6.2,33.2
SD-123,,40.2,112,6.9,33.3
SD-125,,38.4,107,6,32.4
SD-127,,38.9,100,5.2,33.7
SD-129,,33.7,100,5.1,28.6
SD-135,,39.7,111,6.4,33.3
SD-137,,37,108,6.6,30.4
TN-001,,53.7,115,6.3,47.4
TN-003,,56.4,119,7.1,49.3
TN-005,,54.9,113,5.7,49.2
TN-007,,54.2,121,6.9,47.3
TN-009,,54.9,119,6.5,48.4
TN-011,,56.7,120,6.9,49.8
TN-013,,51.9,113,5.9,46
TN-015,,54.6,114,6.2,48.4
TN-017,,54.6,113,5.5,49.1
TN-019,,50.5,120,7,43.5
TN-021,,55.3,116,6.6,48.7
TN-023,,56.3,114,6.4,49.9
TN-025,,51.1,111,4.9,46.2
TN-027,,53.8,113,6.2,47.6
TN-029,,54.4,121,6.9,47.5
TN-031,,55,114,6.5,48.5
TN-033,,55.4,115,5.9,49.5
TN-035,,52.3,117,6.7,45.6
TN-037,,55.2,115,6.3,48.9
TN-039,,55.9,114,6,49.9
TN-041,,54.3,114,6,48.3
TN-043,,55.1,116,6.8,48.3
TN-045,,54.9,114,5.7,49.2
TN-047,,57.2,117,6.4,50.8
TN-049,,52.3,119,7,45.3
TN-051,,55.8,116,6.6,49.2
TN-053,,54.7,112,5.6,49.1
TN-055,,55.8,115,6.4,49.4
TN-057,,52.8,113,5.5,47.3
TN-059,,53.9,120,6.5,47.4
TN-061,,53.7,116,6.6,47.1
TN-063,,53.7,116,5.8,47.9
TN-065,,56.4,120,6.7,49.7
TN-067,,51.7,111,5.3,46.4
TN-069,,57.1,117,6.8,50.3
TN-071,,56.7,113,6.3,50.4
TN-073,,53.1,116,6,47.1
TN-075,,56.1,116,6.1,50
TN-077,,55.5,114,5.9,49.6
TN-079,,53.9,112,5.2,48.7
TN-081,,55.5,115,6.7,48.8
TN-083,,54.7,114,6.2,48.5
TN-085,,55,114,6.2,48.8
TN-087,,54,114,5.9,48.1
TN-089,,54.7,118,6.4,48.3
TN-091,,48.8,122,6.9,41.9
TN-093,,54.7,115,6.1,48.6
TN-095,,54.4,113,5.6,48.8
TN-097,,55.6,115,5.6,50
TN-099,,55.3,115,6.2,49.1
TN-101,,55.1,114,6.3,48.8
TN-103,,56.7,116,6.9,49.8
TN-105,,55.3,115,6.2,49.1
TN-107,,56.1,120,6.8,49.3
TN-109,,57,115,6.6,50.4
TN-111,,52.8,111,5.2,47.6
TN-113,,55.9,115,6.2,49.7
TN-115,,55.2,116,6.3,48.9
TN-117,,56.6,121,7.5,49.1
TN-119,,55.8,117,7,48.8
TN-121,,56,120,6.8,49.2
TN-123,,54.8,120,6.5,48.3
TN-125,,54.9,115,6.6,48.3
TN-127,,56.3,116,6.9,49.4
TN-129,,53,117,6.9,46.1
TN-131,,54.1,113,5.6,48.5
TN-133,,53.5,115,6.7,46.8
TN-135,,55.5,114,6.1,49.4
TN-137,,53.4,119,6.9,46.5
TN-139,,55.6,122,6.7,48.9
TN-141,,53.6,115,6.4,47.2
TN-143,,55,119,6.8,48.2
TN-145,,55.1,116,6.6,48.5
TN-147,,54,115,6.1,47.9
TN-149,,55.2,114,6.1,49.1
TN-151,,51.9,116,6.5,45.4
TN-153,,54.2,119,6.7,47.5
TN-155,,53.4,121,6.8,46.6
TN-157,,57.4,117,5.9,51.5
TN-159,,53.8,112,5.2,48.6
TN-161,,54.3,113,5.8,48.5
TN-163,,52.8,120,6.7,46.1
TN-165,,53.7,113,5.6,48.1
TN-167,,56.2,115,5.5,50.7
TN-169,,53.7,110,5.2,48.5
TN-171,,50.6,120,6.8,43.8
TN-173,,52.8,113,5.6,47.2
TN-175,,54,117,6.9,47.1
TN-177,,54.8,116,6.6,48.2
TN-179,,53.5,120,6.7,46.8
TN-181,,55.7,114,6.2,49.5
TN-183,,54,113,5.3,48.7
TN-185,,54,116,6.6,47.4
TN-187,,55.4,115,6.7,48.7
TN-189,,54.1,112,5.3,48.8
TX-001,,64.1,121,7.1,57
TX-003,,58.6,115,5.3,53.3
TX-005,,66.5,125,8.1,58.4
TX-007,,72.2,126,9,63.2
TX-009,,59.4,115,5.9,53.5
TX-011,,53.6,116,5.9,47.7
TX-013,,69.9,125,6.8,63.1
TX-015,,70,125,9.5,60.5
TX-017,,53.1,116,5.6,47.5
TX-019,,66.3,125,7.3,59
TX-021,,68,125,8.3,59.7
TX-023,,58.9,110,5.6,53.3
TX-025,,72.4,126,8.7,63.7
TX-027,,65.3,125,7.9,57.4
TX-029,,68.3,125,6.9,61.4
TX-031,,66,125,7.8,58.2
TX-033,,58.6,109,4.7,53.9
TX-035,,63.7,124,7.2,56.5
TX-037,,60.9,118,6.6,54.3
TX-039,,71.2,126,9.6,61.6
TX-041,,68,125,9,59
TX-043,,63.5,122,6,57.5
TX-045,,54.7,112,5.4,49.3
TX-047,,75.5,126,8.9,66.6
TX-049,,63.3,125,7.7,55.6
TX-051,,67.9,125,8.8,59.1
TX-053,,64.9,125,7,57.9
TX-055,,69,125,8.8,60.2
TX-057,,71.7,126,9.2,62.5
TX-059,,61.2,120,6.5,54.7
TX-061,,76.4,126,8.1,68.3
TX-063,,61.8,118,6.7,55.1
TX-065,,52.7,117,6.5,46.2
TX-067,,61.4,117,5.9,55.5
TX-069,,51.8,108,5,46.8
TX-071,,69.9,126,9.1,60.8
TX-073,,64.4,122,7.1,57.3
TX-075,,56.5,110,5.5,51
TX-077,,59.6,117,6.2,53.4
TX-079,,54,114,5.3,48.7
TX-081,,62.1,121,6.8,55.3
TX-083,,63.2,125,7.6,55.6
TX-085,,61.8,123,7.3,54.5
TX-087,,54.6,110,5.2,49.4
TX-089,,70.5,126,9.6,60.9
TX-091,,67.2,125,7.4,59.8
TX-093,,62.9,125,7.5,55.4
TX-095,,63.3,123,7.4,55.9
TX-097,,60.6,119,6.6,54
TX-099,,63.6,124,6.8,56.8
TX-101,,57.4,112,5.4,52
TX-103,,63,121,6.6,56.4
TX-105,,62.6,118,5.8,56.8
TX-107,,55.8,110,5.3,50.5
TX-109,,57.6,113,4.8,52.8
TX-111,,49.7,114,6,43.7
TX-113,,63.2,120,7.1,56.1
TX-115,,57.4,108,4.4,53
TX-117,,51.4,115,5.7,45.7
TX-119,,61,118,6.9,54.1
TX-121,,62,120,6.9,55.1
TX-123,,71.7,126,9.7,62
TX-125,,57.1,109,5.1,52
TX-127,,72.9,125,8.8,64.1
TX-129,,53.8,112,5.4,48.4
TX-131,,73.3,125,8.2,65.1
TX-133,,61.4,122,6.8,54.6
TX-135,,60.4,116,5.8,54.6
TX-137,,64.3,122,6.5,57.8
TX-139,,63.8,121,7.1,56.7
TX-141,,58.8,119,4.9,53.9
TX-143,,62.8,125,7.6,55.2
TX-145,,64.8,125,7.5,57.3
TX-147,,60.8,121,7.2,53.6
TX-149,,69.4,125,9,60.4
TX-151,,59.9,114,5.9,54
TX-153,,54.5,114,5.4,49.1
TX-155,,58.2,113,5.8,52.4
TX-157,,71,126,9.6,61.4
TX-159,,61.5,119,6.9,54.6
TX-161,,64.6,123,7.6,57
TX-163,,70.2,125,7.3,62.9
TX-165,,56.8,113,4.7,52.1
TX-167,,70.7,126,9.4,61.3
TX-169,,57.9,110,5.1,52.8
TX-171,,64.4,125,7.2,57.2
TX-173,,60.9,119,6.1,54.8
TX-175,,72.3,126,9.4,62.9
TX-177,,70.6,126,9.3,61.3
TX-179,,52.9,117,6.3,46.6
TX-181,,61.1,122,7.2,53.9
TX-183,,63.1,121,6.4,56.7
TX-185,,68.3,125,9.2,59.1
TX-187,,68.9,125,8,60.9
TX-189,,53.9,114,5.4,48.5
TX-191,,55.8,109,5.2,50.6
TX-193,,63,125,7.1,55.9
TX-195,,51.8,114,6.2,45.6
TX-197,,57.5,114,5.9,51.6
TX-199,,68.8,126,9,59.8
TX-201,,70.4,126,9.3,61.1
TX-203,,63.1,119,6.2,56.9
TX-205,,51.2,117,6.3,44.9
TX-207,,59.1,107,5,54.1
TX-209,,66.8,125,7.7,59.1
TX-211,,53.2,117,6.4,46.8
TX-213,,63.5,121,7.1,56.4
TX-215,,76.2,125,7.5,68.7
TX-217,,64,121,7.1,56.9
TX-219,,55,115,5.5,49.5
TX-221,,63,123,7.1,55.9
TX-223,,61.7,120,7.3,54.4
TX-225,,65.6,124,7.6,58
TX-227,,59.4,107,4.6,54.8
TX-229,,56.9,116,4.7,52.2
TX-231,,62,124,7.8,54.2
TX-233,,53.3,114,6.5,46.8
TX-235,,62.6,123,6.9,55.7
TX-237,,60.3,119,6.4,53.9
TX-239,,71.4,126,9.6,61.8
TX-241,,67.5,125,8.6,58.9
TX-243,,57.8,118,5.3,52.5
TX-245,,69.5,126,8.9,60.6
TX-247,,74.8,125,8.2,66.6
TX-249,,74.2,126,8.9,65.3
TX-251,,63.6,122,7.4,56.2
TX-253,,59.6,105,5,54.6
TX-255,,71.2,126,8.6,62.6
TX-257,,63.4,122,7.5,55.9
TX-259,,65.8,125,7.2,58.6
TX-261,,75.5,126,9,66.5
TX-263,,58.8,113,5.4,53.4
TX-265,,64.1,125,6.9,57.2
TX-267,,63.6,124,7.2,56.4
TX-269,,58.5,111,5.6,52.9
TX-271,,68.6,123,6.8,61.8
TX-273,,75.6,126,10.3,65.3
TX-275,,58.8,111,5.4,53.4
TX-277,,60,116,6.3,53.7
TX-279,,53.5,115,5.4,48.1
TX-281,,64,125,7.1,56.9
TX-283,,72.6,125,8.4,64.2
TX-285,,70.8,126,9.5,61.3
TX-287,,67.5,125,8.2,59.3
TX-289,,65.2,124,7.5,57.7
TX-291,,69.5,126,9.1,60.4
TX-293,,64.4,124,7.5,56.9
TX-295,,52.2,117,6.3,45.9
TX-297,,72.3,126,8.2,64.1
TX-299,,65.7,125,7.9,57.8
TX-301,,61.2,121,6.1,55.1
TX-303,,55.6,115,5.8,49.8
TX-305,,56.5,112,4.9,51.6
TX-307,,64.3,125,8.1,56.2
TX-309,,64,125,6.9,57.1
TX-311,,71.8,125,7.6,64.2
TX-313,,66.9,125,8.5,58.4
TX-315,,62.3,118,5.9,56.4
TX-317,,59.4,115,5.2,54.2
TX-319,,64.6,125,7.6,57
TX-321,,71.4,126,9.6,61.8
TX-323,,71.6,125,8,63.6
TX-325,,68.7,125,7.2,61.5
TX-327,,63.3,125,7.7,55.6
TX-329,,61.2,119,6.3,54.9
TX-331,,66.4,125,8.3,58.1
TX-333,,63.3,123,7.3,56
TX-335,,61,118,6.2,54.8
TX-337,,60,118,6.5,53.5
TX-339,,69.3,125,9.5,59.8
TX-341,,52.4,117,6.6,45.8
TX-343,,61.3,117,6.2,55.1
TX-345,,56,107,4.8,51.2
TX-347,,65.3,123,7.5,57.8
TX-349,,64.4,123,7.6,56.8
TX-351,,67.5,125,8.7,58.8
TX-353,,60.7,120,6.7,54
TX-355,,74.6,126,9.6,65
TX-357,,51.8,116,6.1,45.7
TX-359,,52.3,115,5.9,46.4
TX-361,,68.9,125,8.7,60.2
TX-363,,61.4,120,6.5,54.9
TX-365,,64,121,6.6,57.4
TX-367,,61.6,118,6.5,55.1
TX-369,,52,115,5.7,46.3
TX-371,,62.7,122,6.7,56
TX-373,,67.6,125,8.5,59.1
TX-375,,53.1,118,6.5,46.6
TX-377,,61.7,121,5.5,56.2
TX-379,,62.6,123,7.8,54.8
TX-381,,52,112,5.5,46.5
TX-383,,62.4,121,6.9,55.5
TX-385,,65.5,125,7.2,58.3
TX-387,,60.6,119,6.9,53.7
TX-389,,61.6,121,6,55.6
TX-391,,72.5,126,9.1,63.4
TX-393,,53,116,6.4,46.6
TX-395,,66.2,125,8.2,58
TX-397,,62.6,123,7.6,55
TX-399,,61.8,119,6.3,55.5
TX-401,,64,122,6.8,57.2
TX-403,,66.3,125,8.4,57.9
TX-405,,66,124,8,58
TX-407,,68.2,125,8.8,59.4
TX-409,,73.3,126,8.9,64.4
TX-411,,64.6,125,7.8,56.8
TX-413,,62.1,122,6.4,55.7
TX-415,,59.6,117,5.9,53.7
TX-417,,60.4,114,5.9,54.5
TX-419,,64.7,123,7.1,57.6
TX-421,,51.2,114,6.2,45
TX-423,,62.9,119,6.5,56.4
TX-425,,63.8,125,7.5,56.3
TX-427,,76.2,125,7.9,68.3
TX-429,,60.6,116,6.1,54.5
TX-431,,61.8,122,6.8,55
TX-433,,58.9,109,5.1,53.8
TX-435,,62.6,119,6.1,56.5
TX-437,,52.6,108,5.1,47.5
TX-439,,62.6,118,6.7,55.9
TX-441,,60.3,115,5.7,54.6
TX-443,,64.1,120,5.6,58.5
TX-445,,55.8,112,4.8,51
TX-447,,59.6,111,5.6,54
TX-449,,61.5,118,7,54.5
TX-451,,62.6,122,6.5,56.1
TX-453,,66.8,125,7.7,59.1
TX-455,,66.5,125,7.9,58.6
TX-457,,67.4,125,8.5,58.9
TX-459,,62.2,118,6.4,55.8
TX-461,,62.7,120,6.6,56.1
TX-463,,69.2,125,7.7,61.5
TX-465,,65.6,118,5.4,60.2
TX-467,,63.1,122,7.6,55.5
TX-469,,72,126,9.6,62.4
TX-471,,67.5,125,8.6,58.9
TX-473,,69.8,125,9.5,60.3
TX-475,,62.5,121,6.5,56
TX-477,,69,125,9.2,59.8
TX-479,,73.6,125,8.2,65.4
TX-481,,71.3,126,9.9,61.4
TX-483,,54,116,6.2,47.8
TX-485,,58.6,113,5.6,53
TX-487,,58,113,5.4,52.6
TX-489,,75.7,126,8,67.7
TX-491,,66.1,125,7.8,58.3
TX-493,,69.6,125,7.5,62.1
TX-495,,60.8,119,6,54.8
TX-497,,61.1,120,6.6,54.5
TX-499,,62.5,120,7.3,55.2
TX-501,,55.1,113,5,50.1
TX-503,,60.1,119,6.2,53.9
TX-505,,75.2,125,7.6,67.6
TX-507,,71.5,125,8.2,63.3
UT-001,,39.6,90,2.2,37.4
UT-003,,40.6,106,3.8,36.8
UT-005,,36.3,108,4.4,31.9
UT-007,,35.8,93,2.8,33
UT-009,,32.2,89,2.9,29.3
UT-011,,42.4,114,5,37.4
UT-013,,34.2,105,4.4,29.8
UT-015,,42.3,98,3.1,39.2
UT-017,,39.8,92,2.6,37.2
UT-019,,44,110,4.6,39.4
UT-021,,38.9,82,1.5,37.4
UT-023,,41.8,95,3,38.8
UT-025,,43.3,89,2.2,41.1
UT-027,,42.4,93,2.7,39.7
UT-029,,37,113,5.3,31.7
UT-031,,35,93,2.8,32.2
UT-033,,32.5,103,4.4,28.1
UT-035,,41.5,110,4.4,37.1
UT-037,,45.2,103,3.6,41.6
UT-039,,36.5,104,3.7,32.8
UT-041,,36,92,2.5,33.5
UT-043,,30.5,98,3.8,26.7
UT-045,,42.9,98,3,39.9
UT-047,,38.5,106,4.4,34.1
UT-049,,39.1,101,3.7,35.4
UT-051,,33.4,103,4,29.4
UT-053,,44.9,61,0.3,44.6
UT-055,,43,100,3.3,39.7
UT-057,,39.2,114,5.2,34
VT-001,,33.9,111,5.6,28.3
VT-003,,34.3,116,6.3,28
VT-005,,30.9,107,5,25.9
VT-007,,35.1,118,7.2,27.9
VT-009,,29.6,107,4.9,24.7
VT-011,,34,117,7,27
VT-013,,35.5,117,7.1,28.4
VT-015,,32.4,116,6.8,25.6
VT-017,,33.2,113,5.9,27.3
VT-019,,30.6,110,5.5,25.1
VT-021,,33.5,112,5.3,28.2
VT-023,,32.3,114,6,26.3
VT-025,,35.1,114,5.8,29.3
VT-027,,34.2,115,5.8,28.4
VA-001,,51.7,123,6.8,44.9
VA-003,,51.9,121,7.5,44.4
VA-005,,48.8,120,6.5,42.3
VA-007,,53.6,122,6.8,46.8
VA-009,,51.8,123,7.4,44.4
VA-011,,52.7,122,7.4,45.3
VA-013,,50.9,121,6.8,44.1
VA-015,,48.4,120,6.7,41.7
VA-017,,47.8,119,6.7,41.1
VA-019,,52.9,123,7.6,45.3
VA-021,,47.3,117,6.2,41.1
VA-023,,50.7,120,6.3,44.4
VA-025,,54.8,123,7.3,47.5
VA-027,,50.7,117,6.8,43.9
VA-029,,53.2,122,7.4,45.8
VA-031,,53.4,123,8.1,45.3
VA-033,,52.7,122,7,45.7
VA-035,,49.1,121,6.9,42.2
VA-036,,54.8,122,6.6,48.2
VA-037,,53.2,122,7.1,46.1
VA-041,,53.9,122,6.5,47.4
VA-043,,48.6,120,6.9,41.7
VA-045,,49,122,6.8,42.2
VA-047,,50.9,122,7.1,43.8
VA-049,,53.6,122,7.3,46.3
VA-051,,50.7,117,6.6,44.1
VA-053,,54.7,123,7.2,47.5
VA-057,,52.6,121,6.4,46.2
VA-059,,50.7,121,7,43.7
VA-061,,49.9,121,7.2,42.7
VA-063,,48.3,122,7.1,41.2
VA-065,,53.5,123,7.9,45.6
VA-067,,52.8,123,7.5,45.3
VA-069,,47.9,121,6.8,41.1
VA-071,,47.9,119,6.3,41.6
VA-073,,54.3,123,6.8,47.5
VA-075,,53.3,122,7.2,46.1
VA-077,,47.3,121,7.1,40.2
VA-079,,50.3,122,7.5,42.8
VA-081,,55.2,123,7.1,48.1
VA-083,,54,123,7.3,46.7
VA-085,,53.2,123,6.8,46.4
VA-087,,53.9,122,6.5,47.4
VA-089,,53.6,123,6.9,46.7
VA-091,,45.2,120,7.1,38.1
VA-093,,55.7,123,7,48.7
VA-095,,54.8,123,6.8,48
VA-097,,53.3,122,6.5,46.8
VA-099,,52.6,122,7.3,45.3
VA-101,,53.5,123,6.6,46.9
VA-103,,52.8,122,6.6,46.2
VA-105,,50.7,113,5.2,45.5
VA-107,,49.3,121,7.1,42.2
VA-109,,52.4,122,7.2,45.2
VA-111,,53.7,122,7.1,46.6
VA-113,,49.6,121,7.1,42.5
VA-115,,53.9,123,6.9,47
VA-117,,54.2,123,6.9,47.3
VA-119,,53.4,123,6.7,46.7
VA-121,,49.9,122,7.1,42.8
VA-125,,50.9,121,7.1,43.8
VA-127,,54.1,123,6.6,47.5
VA-131,,53.3,123,6.9,46.4
VA-133,,52.3,123,6.8,45.5
VA-135,,53.9,122,7.2,46.7
VA-137,,51.8,123,7.4,44.4
VA-139,,47.8,120,6.7,41.1
VA-141,,51.5,121,6.6,44.9
VA-143,,54,123,7.4,46.6
VA-145,,53.5,122,7,46.5
VA-147,,53.1,122,6.9,46.2
VA-149,,54.9,122,6.5,48.4
VA-153,,51,122,7.2,43.8
VA-155,,49.4,121,6.9,42.5
VA-157,,48.5,120,6.8,41.7
VA-159,,52.2,121,6.3,45.9
VA-161,,51.4,122,7.1,44.3
VA-163,,50,121,6.5,43.5
VA-165,,48.4,121,7.1,41.3
