,Country_Region,Date,Total_Cases,Month,Avg_Temp,Protest_Count,FIPS,PopMale,PopFemale,PopTotal,PopDensity,Area.sq.km
2073,Denmark,2020-06-11,12235,2020-06,14.146666666666667,5.0,208,2879.361,2912.8419999999996,5792.2029999999995,136.51199999999997,42.42999150257853
2074,Denmark,2020-06-12,12299,2020-06,14.146666666666667,5.0,208,2879.361,2912.8419999999996,5792.2029999999995,136.51199999999997,42.42999150257853
2075,Denmark,2020-06-13,12339,2020-06,14.146666666666667,5.0,208,2879.361,2912.8419999999996,5792.2029999999995,136.51199999999997,42.42999150257853
2076,Denmark,2020-06-14,12393,2020-06,14.146666666666667,5.0,208,2879.361,2912.8419999999996,5792.2029999999995,136.51199999999997,42.42999150257853
2077,Denmark,2020-06-15,12417,2020-06,14.146666666666667,5.0,208,2879.361,2912.8419999999996,5792.2029999999995,136.51199999999997,42.42999150257853
2078,Denmark,2020-06-16,12450,2020-06,14.146666666666667,5.0,208,2879.361,2912.8419999999996,5792.2029999999995,136.51199999999997,42.42999150257853
2079,Denmark,2020-06-17,12494,2020-06,14.146666666666667,5.0,208,2879.361,2912.8419999999996,5792.2029999999995,136.51199999999997,42.42999150257853
2080,Denmark,2020-06-18,12544,2020-06,14.146666666666667,5.0,208,2879.361,2912.8419999999996,5792.2029999999995,136.51199999999997,42.42999150257853
2081,Denmark,2020-06-19,12591,2020-06,14.146666666666667,5.0,208,2879.361,2912.8419999999996,5792.2029999999995,136.51199999999997,42.42999150257853
2082,Denmark,2020-06-20,12591,2020-06,14.146666666666667,5.0,208,2879.361,2912.8419999999996,5792.2029999999995,136.51199999999997,42.42999150257853
2083,Denmark,2020-06-21,12591,2020-06,14.146666666666667,5.0,208,2879.361,2912.8419999999996,5792.2029999999995,136.51199999999997,42.42999150257853
2084,Denmark,2020-06-22,12727,2020-06,14.146666666666667,5.0,208,2879.361,2912.8419999999996,5792.2029999999995,136.51199999999997,42.42999150257853
2085,Denmark,2020-06-23,12761,2020-06,14.146666666666667,5.0,208,2879.361,2912.8419999999996,5792.2029999999995,136.51199999999997,42.42999150257853
2086,Denmark,2020-06-24,12815,2020-06,14.146666666666667,5.0,208,2879.361,2912.8419999999996,5792.2029999999995,136.51199999999997,42.42999150257853
2087,Denmark,2020-06-25,12836,2020-06,14.146666666666667,5.0,208,2879.361,2912.8419999999996,5792.2029999999995,136.51199999999997,42.42999150257853
2088,Denmark,2020-06-26,12875,2020-06,14.146666666666667,5.0,208,2879.361,2912.8419999999996,5792.2029999999995,136.51199999999997,42.42999150257853
2089,Denmark,2020-06-27,12875,2020-06,14.146666666666667,5.0,208,2879.361,2912.8419999999996,5792.2029999999995,136.51199999999997,42.42999150257853
2090,Denmark,2020-06-28,12875,2020-06,14.146666666666667,5.0,208,2879.361,2912.8419999999996,5792.2029999999995,136.51199999999997,42.42999150257853
2091,Denmark,2020-06-29,12951,2020-06,14.146666666666667,5.0,208,2879.361,2912.8419999999996,5792.2029999999995,136.51199999999997,42.42999150257853
2092,Denmark,2020-06-30,12968,2020-06,14.146666666666667,5.0,208,2879.361,2912.8419999999996,5792.2029999999995,136.51199999999997,42.42999150257853
2093,Dominican Republic,2020-01-22,0,2020-01,23.575,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2094,Dominican Republic,2020-01-23,0,2020-01,23.575,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2095,Dominican Republic,2020-01-24,0,2020-01,23.575,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2096,Dominican Republic,2020-01-25,0,2020-01,23.575,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2097,Dominican Republic,2020-01-26,0,2020-01,23.575,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2098,Dominican Republic,2020-01-27,0,2020-01,23.575,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2099,Dominican Republic,2020-01-28,0,2020-01,23.575,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2100,Dominican Republic,2020-01-29,0,2020-01,23.575,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2101,Dominican Republic,2020-01-30,0,2020-01,23.575,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2102,Dominican Republic,2020-01-31,0,2020-01,23.575,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2103,Dominican Republic,2020-02-01,0,2020-02,23.734999999999996,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2104,Dominican Republic,2020-02-02,0,2020-02,23.734999999999996,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2105,Dominican Republic,2020-02-03,0,2020-02,23.734999999999996,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2106,Dominican Republic,2020-02-04,0,2020-02,23.734999999999996,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2107,Dominican Republic,2020-02-05,0,2020-02,23.734999999999996,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2108,Dominican Republic,2020-02-06,0,2020-02,23.734999999999996,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2109,Dominican Republic,2020-02-07,0,2020-02,23.734999999999996,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2110,Dominican Republic,2020-02-08,0,2020-02,23.734999999999996,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2111,Dominican Republic,2020-02-09,0,2020-02,23.734999999999996,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2112,Dominican Republic,2020-02-10,0,2020-02,23.734999999999996,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2113,Dominican Republic,2020-02-11,0,2020-02,23.734999999999996,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2114,Dominican Republic,2020-02-12,0,2020-02,23.734999999999996,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2115,Dominican Republic,2020-02-13,0,2020-02,23.734999999999996,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2116,Dominican Republic,2020-02-14,0,2020-02,23.734999999999996,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2117,Dominican Republic,2020-02-15,0,2020-02,23.734999999999996,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2118,Dominican Republic,2020-02-16,0,2020-02,23.734999999999996,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2119,Dominican Republic,2020-02-17,0,2020-02,23.734999999999996,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2120,Dominican Republic,2020-02-18,0,2020-02,23.734999999999996,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2121,Dominican Republic,2020-02-19,0,2020-02,23.734999999999996,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2122,Dominican Republic,2020-02-20,0,2020-02,23.734999999999996,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2123,Dominican Republic,2020-02-21,0,2020-02,23.734999999999996,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2124,Dominican Republic,2020-02-22,0,2020-02,23.734999999999996,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2125,Dominican Republic,2020-02-23,0,2020-02,23.734999999999996,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2126,Dominican Republic,2020-02-24,0,2020-02,23.734999999999996,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2127,Dominican Republic,2020-02-25,0,2020-02,23.734999999999996,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2128,Dominican Republic,2020-02-26,0,2020-02,23.734999999999996,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2129,Dominican Republic,2020-02-27,0,2020-02,23.734999999999996,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2130,Dominican Republic,2020-02-28,0,2020-02,23.734999999999996,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2131,Dominican Republic,2020-02-29,0,2020-02,23.734999999999996,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2132,Dominican Republic,2020-03-01,1,2020-03,24.365000000000002,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2133,Dominican Republic,2020-03-02,1,2020-03,24.365000000000002,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2134,Dominican Republic,2020-03-03,1,2020-03,24.365000000000002,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2135,Dominican Republic,2020-03-04,1,2020-03,24.365000000000002,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2136,Dominican Republic,2020-03-05,1,2020-03,24.365000000000002,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2137,Dominican Republic,2020-03-06,2,2020-03,24.365000000000002,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2138,Dominican Republic,2020-03-07,2,2020-03,24.365000000000002,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2139,Dominican Republic,2020-03-08,5,2020-03,24.365000000000002,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2140,Dominican Republic,2020-03-09,5,2020-03,24.365000000000002,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2141,Dominican Republic,2020-03-10,5,2020-03,24.365000000000002,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2142,Dominican Republic,2020-03-11,5,2020-03,24.365000000000002,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2143,Dominican Republic,2020-03-12,5,2020-03,24.365000000000002,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2144,Dominican Republic,2020-03-13,5,2020-03,24.365000000000002,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2145,Dominican Republic,2020-03-14,11,2020-03,24.365000000000002,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2146,Dominican Republic,2020-03-15,11,2020-03,24.365000000000002,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2147,Dominican Republic,2020-03-16,11,2020-03,24.365000000000002,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2148,Dominican Republic,2020-03-17,21,2020-03,24.365000000000002,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2149,Dominican Republic,2020-03-18,21,2020-03,24.365000000000002,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2150,Dominican Republic,2020-03-19,34,2020-03,24.365000000000002,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2151,Dominican Republic,2020-03-20,72,2020-03,24.365000000000002,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2152,Dominican Republic,2020-03-21,112,2020-03,24.365000000000002,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2153,Dominican Republic,2020-03-22,202,2020-03,24.365000000000002,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2154,Dominican Republic,2020-03-23,245,2020-03,24.365000000000002,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2155,Dominican Republic,2020-03-24,312,2020-03,24.365000000000002,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2156,Dominican Republic,2020-03-25,392,2020-03,24.365000000000002,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2157,Dominican Republic,2020-03-26,488,2020-03,24.365000000000002,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2158,Dominican Republic,2020-03-27,581,2020-03,24.365000000000002,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2159,Dominican Republic,2020-03-28,719,2020-03,24.365000000000002,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2160,Dominican Republic,2020-03-29,859,2020-03,24.365000000000002,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2161,Dominican Republic,2020-03-30,901,2020-03,24.365000000000002,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2162,Dominican Republic,2020-03-31,1109,2020-03,24.365000000000002,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2163,Dominican Republic,2020-04-01,1284,2020-04,25.040000000000003,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2164,Dominican Republic,2020-04-02,1380,2020-04,25.040000000000003,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2165,Dominican Republic,2020-04-03,1488,2020-04,25.040000000000003,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2166,Dominican Republic,2020-04-04,1488,2020-04,25.040000000000003,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2167,Dominican Republic,2020-04-05,1745,2020-04,25.040000000000003,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2168,Dominican Republic,2020-04-06,1828,2020-04,25.040000000000003,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2169,Dominican Republic,2020-04-07,1956,2020-04,25.040000000000003,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2170,Dominican Republic,2020-04-08,2111,2020-04,25.040000000000003,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2171,Dominican Republic,2020-04-09,2349,2020-04,25.040000000000003,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2172,Dominican Republic,2020-04-10,2620,2020-04,25.040000000000003,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2173,Dominican Republic,2020-04-11,2759,2020-04,25.040000000000003,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2174,Dominican Republic,2020-04-12,2967,2020-04,25.040000000000003,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2175,Dominican Republic,2020-04-13,3167,2020-04,25.040000000000003,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2176,Dominican Republic,2020-04-14,3286,2020-04,25.040000000000003,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2177,Dominican Republic,2020-04-15,3614,2020-04,25.040000000000003,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2178,Dominican Republic,2020-04-16,3755,2020-04,25.040000000000003,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2179,Dominican Republic,2020-04-17,4126,2020-04,25.040000000000003,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2180,Dominican Republic,2020-04-18,4335,2020-04,25.040000000000003,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2181,Dominican Republic,2020-04-19,4680,2020-04,25.040000000000003,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2182,Dominican Republic,2020-04-20,4964,2020-04,25.040000000000003,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2183,Dominican Republic,2020-04-21,5044,2020-04,25.040000000000003,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2184,Dominican Republic,2020-04-22,5300,2020-04,25.040000000000003,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2185,Dominican Republic,2020-04-23,5543,2020-04,25.040000000000003,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2186,Dominican Republic,2020-04-24,5749,2020-04,25.040000000000003,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2187,Dominican Republic,2020-04-25,5926,2020-04,25.040000000000003,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2188,Dominican Republic,2020-04-26,6135,2020-04,25.040000000000003,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2189,Dominican Republic,2020-04-27,6293,2020-04,25.040000000000003,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2190,Dominican Republic,2020-04-28,6416,2020-04,25.040000000000003,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2191,Dominican Republic,2020-04-29,6652,2020-04,25.040000000000003,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2192,Dominican Republic,2020-04-30,6972,2020-04,25.040000000000003,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2193,Dominican Republic,2020-05-01,7288,2020-05,25.754999999999995,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2194,Dominican Republic,2020-05-02,7578,2020-05,25.754999999999995,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2195,Dominican Republic,2020-05-03,7954,2020-05,25.754999999999995,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2196,Dominican Republic,2020-05-04,8235,2020-05,25.754999999999995,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2197,Dominican Republic,2020-05-05,8480,2020-05,25.754999999999995,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2198,Dominican Republic,2020-05-06,8807,2020-05,25.754999999999995,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2199,Dominican Republic,2020-05-07,9095,2020-05,25.754999999999995,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2200,Dominican Republic,2020-05-08,9376,2020-05,25.754999999999995,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2201,Dominican Republic,2020-05-09,9882,2020-05,25.754999999999995,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2202,Dominican Republic,2020-05-10,10347,2020-05,25.754999999999995,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2203,Dominican Republic,2020-05-11,10634,2020-05,25.754999999999995,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2204,Dominican Republic,2020-05-12,10900,2020-05,25.754999999999995,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2205,Dominican Republic,2020-05-13,11196,2020-05,25.754999999999995,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2206,Dominican Republic,2020-05-14,11320,2020-05,25.754999999999995,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2207,Dominican Republic,2020-05-15,11739,2020-05,25.754999999999995,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2208,Dominican Republic,2020-05-16,12110,2020-05,25.754999999999995,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2209,Dominican Republic,2020-05-17,12314,2020-05,25.754999999999995,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2210,Dominican Republic,2020-05-18,12725,2020-05,25.754999999999995,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2211,Dominican Republic,2020-05-19,13223,2020-05,25.754999999999995,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2212,Dominican Republic,2020-05-20,13477,2020-05,25.754999999999995,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2213,Dominican Republic,2020-05-21,13657,2020-05,25.754999999999995,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2214,Dominican Republic,2020-05-22,13989,2020-05,25.754999999999995,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2215,Dominican Republic,2020-05-23,14422,2020-05,25.754999999999995,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2216,Dominican Republic,2020-05-24,14801,2020-05,25.754999999999995,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2217,Dominican Republic,2020-05-25,15073,2020-05,25.754999999999995,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2218,Dominican Republic,2020-05-26,15264,2020-05,25.754999999999995,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2219,Dominican Republic,2020-05-27,15723,2020-05,25.754999999999995,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2220,Dominican Republic,2020-05-28,16068,2020-05,25.754999999999995,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2221,Dominican Republic,2020-05-29,16531,2020-05,25.754999999999995,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2222,Dominican Republic,2020-05-30,16908,2020-05,25.754999999999995,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2223,Dominican Republic,2020-05-31,17285,2020-05,25.754999999999995,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2224,Dominican Republic,2020-06-01,17572,2020-06,26.48999999999999,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2225,Dominican Republic,2020-06-02,17752,2020-06,26.48999999999999,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2226,Dominican Republic,2020-06-03,18040,2020-06,26.48999999999999,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2227,Dominican Republic,2020-06-04,18319,2020-06,26.48999999999999,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2228,Dominican Republic,2020-06-05,18708,2020-06,26.48999999999999,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2229,Dominican Republic,2020-06-06,19195,2020-06,26.48999999999999,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2230,Dominican Republic,2020-06-07,19600,2020-06,26.48999999999999,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2231,Dominican Republic,2020-06-08,20126,2020-06,26.48999999999999,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2232,Dominican Republic,2020-06-09,20415,2020-06,26.48999999999999,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2233,Dominican Republic,2020-06-10,20808,2020-06,26.48999999999999,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2234,Dominican Republic,2020-06-11,21437,2020-06,26.48999999999999,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2235,Dominican Republic,2020-06-12,22008,2020-06,26.48999999999999,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2236,Dominican Republic,2020-06-13,22572,2020-06,26.48999999999999,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2237,Dominican Republic,2020-06-14,22962,2020-06,26.48999999999999,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2238,Dominican Republic,2020-06-15,23271,2020-06,26.48999999999999,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2239,Dominican Republic,2020-06-16,23686,2020-06,26.48999999999999,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2240,Dominican Republic,2020-06-17,24105,2020-06,26.48999999999999,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2241,Dominican Republic,2020-06-18,24645,2020-06,26.48999999999999,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2242,Dominican Republic,2020-06-19,25068,2020-06,26.48999999999999,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2243,Dominican Republic,2020-06-20,25778,2020-06,26.48999999999999,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2244,Dominican Republic,2020-06-21,26677,2020-06,26.48999999999999,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2245,Dominican Republic,2020-06-22,27370,2020-06,26.48999999999999,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2246,Dominican Republic,2020-06-23,27936,2020-06,26.48999999999999,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2247,Dominican Republic,2020-06-24,28631,2020-06,26.48999999999999,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2248,Dominican Republic,2020-06-25,29141,2020-06,26.48999999999999,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2249,Dominican Republic,2020-06-26,29764,2020-06,26.48999999999999,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2250,Dominican Republic,2020-06-27,30619,2020-06,26.48999999999999,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2251,Dominican Republic,2020-06-28,31373,2020-06,26.48999999999999,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2252,Dominican Republic,2020-06-29,31816,2020-06,26.48999999999999,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2253,Dominican Republic,2020-06-30,32568,2020-06,26.48999999999999,1.0,214,5418.205999999999,5429.698000000002,10847.903999999997,224.501,48.320069843786875
2254,Ecuador,2020-01-22,0,2020-01,19.22142857142857,1.0,218,8823.827000000001,8819.233000000004,17643.06,71.038,248.3608772769504
2255,Ecuador,2020-01-23,0,2020-01,19.22142857142857,1.0,218,8823.827000000001,8819.233000000004,17643.06,71.038,248.3608772769504
2256,Ecuador,2020-01-24,0,2020-01,19.22142857142857,1.0,218,8823.827000000001,8819.233000000004,17643.06,71.038,248.3608772769504
2257,Ecuador,2020-01-25,0,2020-01,19.22142857142857,1.0,218,8823.827000000001,8819.233000000004,17643.06,71.038,248.3608772769504
